  2.57140E-02  3.00320E+02  1.50968E-09  1.70161E+21  8.99540E+17  2.28108E-02  7.80816E+17  1.29125E+21  1.59572E+20  5.80245E+12  5.80245E+12  1.03284E+13  1.27647E+12  2.40288E+11  1.11780E+13  4.56964E+11
  2.61740E-02  3.00309E+02  1.50972E-09  1.70416E+21  8.98053E+17  2.27731E-02  7.79524E+17  1.28907E+21  1.59196E+20  5.79238E+12  5.79238E+12  1.03113E+13  1.27349E+12  2.40656E+11  1.11596E+13  4.56455E+11
  2.66340E-02  3.00297E+02  1.50976E-09  1.70672E+21  8.96568E+17  2.27355E-02  7.78236E+17  1.28690E+21  1.58820E+20  5.78234E+12  5.78234E+12  1.02942E+13  1.27052E+12  2.41022E+11  1.11413E+13  4.55947E+11
  2.70940E-02  3.00286E+02  1.50979E-09  1.70926E+21  8.95085E+17  2.26979E-02  7.76949E+17  1.28473E+21  1.58446E+20  5.77231E+12  5.77231E+12  1.02771E+13  1.26756E+12  2.41389E+11  1.11230E+13  4.55439E+11
  2.75540E-02  3.00275E+02  1.50983E-09  1.71180E+21  8.93605E+17  2.26604E-02  7.75664E+17  1.28256E+21  1.58073E+20  5.76230E+12  5.76230E+12  1.02600E+13  1.26461E+12  2.41754E+11  1.11047E+13  4.54932E+11
  2.80140E-02  3.00263E+02  1.50987E-09  1.71434E+21  8.92128E+17  2.26229E-02  7.74381E+17  1.28040E+21  1.57702E+20  5.75231E+12  5.75231E+12  1.02430E+13  1.26167E+12  2.42119E+11  1.10864E+13  4.54426E+11
  2.84740E-02  3.00252E+02  1.50991E-09  1.71687E+21  8.90653E+17  2.25855E-02  7.73101E+17  1.27824E+21  1.57331E+20  5.74234E+12  5.74234E+12  1.02260E+13  1.25874E+12  2.42483E+11  1.10682E+13  4.53921E+11
  2.89340E-02  3.00241E+02  1.50995E-09  1.71940E+21  8.89180E+17  2.25482E-02  7.71823E+17  1.27608E+21  1.56961E+20  5.73239E+12  5.73239E+12  1.02090E+13  1.25581E+12  2.42846E+11  1.10500E+13  4.53417E+11
  2.93940E-02  3.00229E+02  1.50999E-09  1.72192E+21  8.87710E+17  2.25109E-02  7.70546E+17  1.27393E+21  1.56593E+20  5.72246E+12  5.72246E+12  1.01920E+13  1.25290E+12  2.43209E+11  1.10319E+13  4.52913E+11
  2.98540E-02  3.00218E+02  1.51003E-09  1.72444E+21  8.86242E+17  2.24737E-02  7.69272E+17  1.27178E+21  1.56225E+20  5.71254E+12  5.71254E+12  1.01751E+13  1.24999E+12  2.43571E+11  1.10138E+13  4.52410E+11
  3.03140E-02  3.00206E+02  1.51007E-09  1.72695E+21  8.84777E+17  2.24365E-02  7.68000E+17  1.26964E+21  1.55859E+20  5.70264E+12  5.70264E+12  1.01582E+13  1.24709E+12  2.43933E+11  1.09957E+13  4.51907E+11
  3.07740E-02  3.00195E+02  1.51011E-09  1.72946E+21  8.83314E+17  2.23994E-02  7.66730E+17  1.26749E+21  1.55494E+20  5.69276E+12  5.69276E+12  1.01413E+13  1.24420E+12  2.44294E+11  1.09777E+13  4.51405E+11
