2.755400e-02 1.778110e+20 2.742305e+21 1.733145e+19 4.379120e-01 1.505225e+19 1.798315e+20 7.005045e+12 7.914125e+12 2.113805e+13 2.893280e+12 1.720985e+11 5.872960e+12 2.664420e-07 3.194320e+13 1.072435e+13 1.612225e+13 7.713835e+11 1.829752e+13 2.564828e+13 1.701636e+13
2.801400e-02 1.753300e+20 2.752640e+21 1.685405e+19 4.258940e-01 1.463735e+19 1.739840e+20 6.761460e+12 7.631420e+12 2.032600e+13 2.831640e+12 1.734980e+11 5.893485e+12 4.093000e-07 3.028165e+13 1.059610e+13 1.576740e+13 7.768280e+11 1.760740e+13 2.474874e+13 1.665222e+13
2.847400e-02 1.727320e+20 2.762430e+21 1.640840e+19 4.146730e-01 1.425010e+19 1.682460e+20 6.513620e+12 7.356300e+12 1.957770e+13 2.773975e+12 1.749605e+11 5.911355e+12 -6.753170e-07 2.881075e+13 1.046880e+13 1.543715e+13 7.813675e+11 1.691364e+13 2.387428e+13 1.631306e+13
2.893400e-02 1.703150e+20 2.772495e+21 1.592950e+19 4.026120e-01 1.383395e+19 1.624155e+20 6.288255e+12 7.101250e+12 1.881640e+13 2.716520e+12 1.762525e+11 5.922715e+12 -4.429970e-08 2.726920e+13 1.033490e+13 1.510825e+13 7.858885e+11 1.628564e+13 2.299662e+13 1.598721e+13
2.939400e-02 1.675285e+20 2.782055e+21 1.547960e+19 3.912805e-01 1.344310e+19 1.564035e+20 6.072490e+12 6.836525e+12 1.814300e+13 2.663845e+12 1.774430e+11 5.937040e+12 -8.169145e-08 2.587205e+13 1.021685e+13 1.481470e+13 7.944875e+11 1.564100e+13 2.218604e+13 1.568950e+13
2.985400e-02 1.651915e+20 2.791370e+21 1.507415e+19 3.810660e-01 1.309080e+19 1.513125e+20 5.868295e+12 6.595105e+12 1.751020e+13 2.607845e+12 1.785035e+11 5.953665e+12 -7.981200e-07 2.461125e+13 1.009555e+13 1.449265e+13 8.003660e+11 1.503410e+13 2.145305e+13 1.537430e+13
3.031400e-02 1.626870e+20 2.800480e+21 1.465055e+19 3.703915e-01 1.272275e+19 1.463110e+20 5.670250e+12 6.378440e+12 1.688720e+13 2.559090e+12 1.795820e+11 5.967690e+12 -2.699645e-09 2.332310e+13 9.976495e+12 1.419985e+13 8.043595e+11 1.452220e+13 2.073855e+13 1.510150e+13
3.077400e-02 1.602435e+20 2.808755e+21 1.421970e+19 3.595325e-01 1.234840e+19 1.418140e+20 5.471095e+12 6.141505e+12 1.629200e+13 2.507190e+12 1.809540e+11 5.980320e+12 1.059410e-07 2.215115e+13 9.847750e+12 1.391715e+13 8.080660e+11 1.400182e+13 2.004418e+13 1.481948e+13
3.123400e-02 1.580765e+20 2.817305e+21 1.383010e+19 3.497125e-01 1.200995e+19 1.376895e+20 5.288490e+12 5.941930e+12 1.569655e+13 2.455690e+12 1.819810e+11 5.992005e+12 -1.153100e-06 2.100125e+13 9.727595e+12 1.364745e+13 8.126510e+11 1.351556e+13 1.945777e+13 1.455463e+13
3.169400e-02 1.557855e+20 2.824715e+21 1.344735e+19 3.400625e-01 1.167740e+19 1.335400e+20 5.117415e+12 5.744940e+12 1.517850e+13 2.409270e+12 1.833675e+11 6.003865e+12 3.582940e-07 1.997535e+13 9.607065e+12 1.338460e+13 8.169050e+11 1.302760e+13 1.885244e+13 1.428824e+13
