  4.22740E-02  3.00243E+02  1.50994E-09  1.78620E+21  8.89512E+17  2.25566E-02  7.72111E+17  1.36625E+21  5.46515E+12  5.46515E+12  2.52282E+11  1.10541E+13  1.93555E+11
  4.27340E-02  3.00232E+02  1.50998E-09  1.78859E+21  8.88050E+17  2.25195E-02  7.70841E+17  1.36385E+21  5.45572E+12  5.45572E+12  2.52627E+11  1.10361E+13  1.93486E+11
  4.31940E-02  3.00221E+02  1.51002E-09  1.79098E+21  8.86589E+17  2.24825E-02  7.69574E+17  1.36146E+21  5.44630E+12  5.44630E+12  2.52972E+11  1.10181E+13  1.93418E+11
  4.36540E-02  3.00209E+02  1.51006E-09  1.79337E+21  8.85132E+17  2.24455E-02  7.68309E+17  1.35908E+21  5.43690E+12  5.43690E+12  2.53316E+11  1.10001E+13  1.93350E+11
  4.41140E-02  3.00198E+02  1.51010E-09  1.79575E+21  8.83676E+17  2.24086E-02  7.67045E+17  1.35670E+21  5.42752E+12  5.42752E+12  2.53659E+11  1.09821E+13  1.93282E+11
  4.45740E-02  3.00187E+02  1.51014E-09  1.79813E+21  8.82224E+17  2.23718E-02  7.65784E+17  1.35432E+21  5.41816E+12  5.41816E+12  2.54001E+11  1.09642E+13  1.93214E+11
  4.50340E-02  3.00175E+02  1.51018E-09  1.80050E+21  8.80773E+17  2.23350E-02  7.64525E+17  1.35195E+21  5.40881E+12  5.40881E+12  2.54343E+11  1.09463E+13  1.93146E+11
  4.54940E-02  3.00164E+02  1.51022E-09  1.80287E+21  8.79325E+17  2.22983E-02  7.63268E+17  1.34958E+21  5.39948E+12  5.39948E+12  2.54685E+11  1.09285E+13  1.93078E+11
  4.59540E-02  3.00153E+02  1.51026E-09  1.80524E+21  8.77879E+17  2.22617E-02  7.62013E+17  1.34722E+21  5.39017E+12  5.39017E+12  2.55025E+11  1.09106E+13  1.93010E+11
  4.64140E-02  3.00142E+02  1.51030E-09  1.80760E+21  8.76436E+17  2.22251E-02  7.60760E+17  1.34486E+21  5.38087E+12  5.38087E+12  2.55365E+11  1.08929E+13  1.92942E+11
