4.779400e-02 2.882760e+03 2.137155e+03 4.043865e+03 4.928810e+03 2.961690e+02 0.000000e+00 2.084300e+02 3.641685e+01 2.248215e+02 9.407590e+01 1.632210e+13 1.365370e+02 1.579597e+14
4.825400e-02 2.881905e+03 2.136500e+03 4.042665e+03 4.928500e+03 2.960565e+02 0.000000e+00 2.080955e+02 3.642080e+01 2.237930e+02 9.406120e+01 1.624880e+13 1.365450e+02 1.577479e+14
4.871400e-02 2.881040e+03 2.135855e+03 4.041455e+03 4.928190e+03 2.959540e+02 0.000000e+00 2.077560e+02 3.642450e+01 2.227745e+02 9.404640e+01 1.617645e+13 1.365530e+02 1.575375e+14
4.917400e-02 2.880180e+03 2.135205e+03 4.040250e+03 4.927880e+03 2.958560e+02 0.000000e+00 2.074150e+02 3.642790e+01 2.217640e+02 9.403170e+01 1.610440e+13 1.365605e+02 1.573282e+14
4.963400e-02 2.879330e+03 2.134540e+03 4.039060e+03 4.927570e+03 2.957485e+02 0.000000e+00 2.070855e+02 3.643125e+01 2.207625e+02 9.401700e+01 1.603265e+13 1.365680e+02 1.571196e+14
5.009400e-02 2.878490e+03 2.133890e+03 4.037870e+03 4.927260e+03 2.956545e+02 0.000000e+00 2.067500e+02 3.643460e+01 2.197685e+02 9.400230e+01 1.596140e+13 1.365750e+02 1.569125e+14
5.055400e-02 2.877650e+03 2.133255e+03 4.036695e+03 4.926950e+03 2.955515e+02 0.000000e+00 2.064195e+02 3.643760e+01 2.187835e+02 9.398760e+01 1.589145e+13 1.365820e+02 1.567067e+14
5.101400e-02 2.876810e+03 2.132635e+03 4.035510e+03 4.926640e+03 2.954510e+02 0.000000e+00 2.060920e+02 3.644030e+01 2.178060e+02 9.397290e+01 1.582205e+13 1.365880e+02 1.565013e+14
5.147400e-02 2.875970e+03 2.132015e+03 4.034345e+03 4.926330e+03 2.953495e+02 0.000000e+00 2.057650e+02 3.644310e+01 2.168365e+02 9.395820e+01 1.575285e+13 1.365945e+02 1.562965e+14
5.193400e-02 2.875145e+03 2.131400e+03 4.033175e+03 4.926020e+03 2.952450e+02 0.000000e+00 2.054340e+02 3.644570e+01 2.158750e+02 9.394350e+01 1.568375e+13 1.366005e+02 1.560927e+14
5.239400e-02 2.874315e+03 2.130790e+03 4.032020e+03 4.925710e+03 2.951470e+02 0.000000e+00 2.051065e+02 3.644795e+01 2.149220e+02 9.392880e+01 1.561415e+13 1.366055e+02 1.558897e+14
5.285400e-02 2.873490e+03 2.130165e+03 4.030860e+03 4.925395e+03 2.950595e+02 0.000000e+00 2.047820e+02 3.645005e+01 2.139765e+02 9.391410e+01 1.554765e+13 1.366110e+02 1.556886e+14
