2.893400e-02 2.882930e+21 2.708115e+19 3.553768e+18 2.352740e+19 2.429920e+20 2.270895e+13 4.087390e+13 9.476945e+12 7.442380e+13 1.401930e+13
2.939400e-02 2.888630e+21 2.668990e+19 3.502719e+18 2.318715e+19 2.376180e+20 2.213970e+13 3.985450e+13 9.476270e+12 7.241815e+13 1.392375e+13
2.985400e-02 2.894820e+21 2.630310e+19 3.452259e+18 2.285085e+19 2.325530e+20 2.158450e+13 3.885260e+13 9.471240e+12 7.045455e+13 1.383855e+13
3.031400e-02 2.900040e+21 2.591460e+19 3.401558e+18 2.251305e+19 2.272300e+20 2.106950e+13 3.782560e+13 9.459875e+12 6.853035e+13 1.374900e+13
3.077400e-02 2.905315e+21 2.557620e+19 3.357387e+18 2.221880e+19 2.220595e+20 2.055560e+13 3.683655e+13 9.444680e+12 6.680645e+13 1.366765e+13
3.123400e-02 2.910385e+21 2.525645e+19 3.315648e+18 2.194080e+19 2.174475e+20 2.009795e+13 3.602090e+13 9.435265e+12 6.528085e+13 1.358830e+13
3.169400e-02 2.916075e+21 2.493395e+19 3.273537e+18 2.166040e+19 2.129055e+20 1.962160e+13 3.523690e+13 9.424770e+12 6.365210e+13 1.350590e+13
3.215400e-02 2.920545e+21 2.462560e+19 3.233278e+18 2.139235e+19 2.078645e+20 1.916010e+13 3.447810e+13 9.411240e+12 6.221115e+13 1.342770e+13
3.261400e-02 2.925125e+21 2.434600e+19 3.196761e+18 2.114925e+19 2.040890e+20 1.873775e+13 3.370960e+13 9.403615e+12 6.088025e+13 1.335310e+13
3.307400e-02 2.929325e+21 2.402445e+19 3.154754e+18 2.086965e+19 2.001310e+20 1.832580e+13 3.296685e+13 9.390315e+12 5.936355e+13 1.327585e+13
3.353400e-02 2.932995e+21 2.373945e+19 3.117530e+18 2.062195e+19 1.963975e+20 1.793565e+13 3.227545e+13 9.377235e+12 5.804220e+13 1.319865e+13
3.399400e-02 2.936675e+21 2.345195e+19 3.079970e+18 2.037200e+19 1.930685e+20 1.755755e+13 3.163295e+13 9.356110e+12 5.672655e+13 1.312155e+13
3.445400e-02 2.940345e+21 2.321010e+19 3.048366e+18 2.016170e+19 1.896660e+20 1.719655e+13 3.098555e+13 9.340800e+12 5.559210e+13 1.304850e+13
3.491400e-02 2.943985e+21 2.296900e+19 3.016860e+18 1.995215e+19 1.864085e+20 1.687500e+13 3.036840e+13 9.316200e+12 5.450280e+13 1.297840e+13
3.537400e-02 2.947815e+21 2.270965e+19 2.982966e+18 1.972670e+19 1.832645e+20 1.655185e+13 2.984720e+13 9.293425e+12 5.338600e+13 1.291015e+13
3.583400e-02 2.951180e+21 2.246655e+19 2.951191e+18 1.951530e+19 1.798940e+20 1.622320e+13 2.927620e+13 9.271290e+12 5.227240e+13 1.284265e+13
3.629400e-02 2.954205e+21 2.223565e+19 2.921012e+18 1.931465e+19 1.769065e+20 1.594130e+13 2.874535e+13 9.252535e+12 5.130195e+13 1.277715e+13
